Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126
Sample_PRO1747_PlateG_A10_R1_val_1	26.91894101747524	31.48013593039099	32.68407531091599	32.770201145636335	33.21840845826274	36.00959255207763	36.37183374014447	36.41711883027773	36.432338245920036	36.441376349655414	36.48376953381914	36.479928480779975	36.45083396874147	36.45176839943511	36.45500363490541	36.45094633399293	36.414786028233195	36.40631614231785	36.39061877981595	36.366950467834776	36.35811728864858	36.35460871523513	36.33161684364588	36.31228437846037	36.29899087482109	36.26503573712118	36.23586941863687	36.20373887483403	36.15080572750306	36.11508071873044	36.062025026992515	36.00759151948515	35.95001320528429	35.90804036500715	35.84561641769952	35.819750631206276	35.76236019738724	35.72054347694859	35.664376514494606	35.63179572060412	35.561410568977706	35.52919843411446	35.48297780857301	35.412695355945736	35.37657213703163	35.31805240876301	35.23406605104081	35.191756312279765	35.152625863087835	35.03083191239424	34.986151456207104	34.94385619709749	34.85323389797661	34.79875588625448	34.73920203377665	34.588888995968546	34.54398362289053	34.52015573359003	34.38847764745554	34.326808122788506	34.26915160116422	34.1588039122859	34.118066957153616	34.156267919745304	34.191322187801205	34.244553776457906	34.47785284473238	34.42182972041234
Sample_PRO1747_PlateG_A10_R2_val_2	32.485603557243984	32.526239298373696	32.55636091876584	32.445824127707525	32.410388751417685	36.34326100846077	36.3456891710435	36.3396084276148	36.313723150800556	36.33704395114731	36.3250651367317	36.2911028972954	36.29961424946049	36.28863618806566	36.26583432737916	36.25585212669782	36.24378517184269	36.21301895051013	36.20237703797149	36.187735782580184	36.1890759986008	36.17472607221819	36.171181398311376	36.154852651989586	36.14454282453574	36.13184602457027	36.10789841707819	36.06995305042067	36.057149803317415	36.046318313871026	36.0383826363492	36.011116821433234	35.96975287614406	35.95160722947296	35.931047465875565	35.890133257770856	35.86606949743458	35.80890927823712	35.80033779803719	35.78154758987978	35.74081972344734	35.695902858346315	35.6735018906795	35.62230989184292	35.59558317762776	35.571742885263475	35.51541901388918	35.448088871444924	35.40569505601573	35.34879554945228	35.30559683111053	35.27830107053941	35.18781713691603	35.13469946280098	35.077395494832686	34.988328615604644	34.91656270917407	34.896519905904285	34.792908980185885	34.71701600839096	34.66677257564723	34.55733479932583	34.512338480096304	34.45329780995691	34.39187089519719	34.41620777384931	34.66478436173906	34.53047503183338
Sample_PRO1747_PlateG_A11_R1_val_1	25.222873138314693	29.77994875003147	31.340142022207726	32.06230330598501	32.9543027192443	36.071097745077886	36.18434581835607	36.10791812636506	36.3415272141923	36.329563921601974	36.35929262162883	36.364246960196546	36.3455230732048	36.339730431961605	36.347611980434024	36.33059120709092	36.28206154141481	36.267775437002186	36.24383208398896	36.218866115572794	36.209288436342234	36.205088561287056	36.17864755732708	36.155546554397205	36.14287309739584	36.098671934286465	36.05370665615349	36.007161821504326	35.94573578005514	35.893078292079274	35.81608765457874	35.740905585716405	35.66844226301515	35.60259778648599	35.51969949019562	35.48686064632389	35.4116395266472	35.34706429053877	35.28377048155169	35.2331040069071	35.145087340837904	35.10565091080465	35.041160981600484	34.95066174229078	34.91036250274979	34.83593316279662	34.72930028857573	34.683518545978956	34.61795400774772	34.479164033257064	34.42830194872459	34.369573749242	34.26016257414429	34.19559183021382	34.11481774424557	33.94410692669017	33.89020818301395	33.846477238566756	33.70151904796914	33.62630322086818	33.54641060091892	33.42978068056709	33.37791145965164	33.41065076210755	33.458117002482595	33.498097915257716	33.78423765807218	34.012689659492786
Sample_PRO1747_PlateG_A11_R2_val_2	32.38244855366547	32.435530974990314	32.46689029114028	32.35330063442896	32.29236384008451	36.18466800981305	36.193124245725514	36.19364978607003	36.18732008493686	36.2015927128156	36.190198147746045	36.15510004969861	36.15156915334366	36.14045007887108	36.11798309571195	36.105049225819826	36.09142187039524	36.05334674819243	36.04577195765468	36.03289297239232	36.031966649714995	36.012471664809155	36.00423883691553	35.98484130113755	35.97734149883786	35.96086841539001	35.93105761080358	35.88618893673528	35.87108027450854	35.859013839733144	35.84935974900022	35.81456066988781	35.76432695654587	35.7369634549314	35.71736559470254	35.67719693966151	35.64314227225748	35.579096357039376	35.56034920857165	35.538976359846764	35.49956225727228	35.446608552413	35.41366612158609	35.35537659884842	35.32595701403774	35.295703485298525	35.23930432441958	35.15833766465278	35.09485033619727	35.03903809393598	34.98847471699946	34.95075216405114	34.86164772376006	34.79789059776478	34.717990982082	34.628802268222515	34.551521244860695	34.51352586547956	34.40572694239155	34.31552892386199	34.24282644651848	34.14047519417113	34.08745072400251	34.006197624852106	33.94954045072649	33.966408901402694	34.238443368335126	34.296381739519084
Sample_PRO1747_PlateG_A12_R1_val_1	29.79140208240684	30.8546624495406	32.63019793502032	33.127373784588684	33.368229101367916	36.399465667447565	36.505804728183776	36.547552630841025	36.54756004665474	36.565907407076956	36.57970644037929	36.564102235798316	36.55185959639897	36.545792302060924	36.54284277802871	36.539469915318364	36.50126665574379	36.49766720516289	36.480672535510735	36.458172667025565	36.453915178849726	36.45190601475793	36.43112586188557	36.41580305267337	36.40712637682113	36.378977338432016	36.363865590230404	36.34451686321277	36.30392391560525	36.2788221972917	36.24113178758421	36.19958926820519	36.15683785531887	36.13523327253138	36.078198365137524	36.06616962561496	36.020473787068354	35.990661636582026	35.94735832493454	35.93016105293431	35.8727406970355	35.848500198025405	35.81752683539651	35.75807993459252	35.73405727511023	35.69408517015701	35.620900764130084	35.58521494156686	35.56683542663988	35.468352783236	35.42928488613134	35.405885792297425	35.32844019018781	35.283449027752056	35.25033990998449	35.11915480695577	35.083989029601426	35.07895535454898	34.96301098042883	34.912292363485335	34.88281134085665	34.78643924972083	34.74714657893914	34.78754110057716	34.79505313777014	34.856145669251916	35.04058671234563	34.77277995954361
Sample_PRO1747_PlateG_A12_R2_val_2	32.28889217708129	32.33558967190354	32.36741996656858	32.25408269512918	32.205469950543474	36.09678865139488	36.09227972078534	36.09648483477683	36.065345948868426	36.09163605132949	36.076433053857585	36.03474297137287	36.03920769678035	36.02731093556747	36.00600095756694	35.993208157487786	35.97839588070087	35.945477315373466	35.93680255141071	35.92286134305485	35.92665082386214	35.91118253724187	35.90598729624762	35.88806165229428	35.88034509257369	35.86733115061216	35.84057970342771	35.801668407451686	35.78484980543918	35.772302480381114	35.76493915672465	35.7342934803642	35.684730005286085	35.66431797804131	35.64294056248484	35.60039685031852	35.570913718629654	35.50953766341151	35.497278570175496	35.47760453226725	35.43673714161632	35.38385908748876	35.36179171157676	35.30678161100674	35.277473677916845	35.25239733559083	35.19320969858657	35.11622277614231	35.06751855054213	35.0156974236768	34.96092063155851	34.93281162697623	34.843388616679604	34.78069179345198	34.716187073263846	34.63020582708879	34.54943842845333	34.52419299352157	34.421182775499474	34.33401609849656	34.279283764930376	34.176987462312695	34.12316199262064	34.071938870086015	34.01722020544254	34.05018842889062	34.34185654062553	34.30338529392178
Sample_PRO1747_PlateG_A1_R1_val_1	24.92374479449678	26.331337388684545	29.279164046591944	29.877297967407998	31.480459003690108	34.078188244919396	34.77304331179086	35.02122379185476	35.79509623973205	35.930170709038364	36.06493112096773	36.102127978249264	36.20205236891379	36.24743620890819	36.29208799548418	36.32362223916493	36.30758004244038	36.310793966582466	36.29998087352779	36.279137677374734	36.276489109249596	36.272852310760875	36.2511978656404	36.22875559620712	36.210182745707044	36.165261202039005	36.11800835587755	36.075051670481116	36.01390721305326	35.957329816148544	35.87660397355976	35.80644295784564	35.731271131631445	35.66868476145791	35.59560774980746	35.55421831883583	35.47137384149042	35.42359097406306	35.354979193808646	35.30677121065119	35.22935452902732	35.17716167371398	35.10732921844629	35.03822033449879	34.99046550633908	34.90935634322946	34.82002424737419	34.76269717362425	34.69653878533893	34.57300880327527	34.51243154770956	34.443283944961465	34.35318217560457	34.27292825410643	34.19068245706076	34.041781236643175	33.9661067595936	33.90885785381367	33.78630799890622	33.69989415895762	33.61222618194105	33.51724416914702	33.44834097878514	33.457729799576015	33.53188396798477	33.56985709347812	33.83785348788526	33.975459567610386
Sample_PRO1747_PlateG_A1_R2_val_2	32.3517506786997	32.39569506707538	32.43070081820165	32.30993797784318	32.262406848542774	36.14021215968987	36.14022385004283	36.14134023480206	36.128512489603935	36.133527958665724	36.12312600565602	36.09068013418767	36.09594931906771	36.08948644367333	36.07749631665984	36.05905944342317	36.04096734770151	36.011268137846315	36.00467473482676	35.99522246917482	35.99922562398797	35.977501915723636	35.97095426329593	35.95479384458089	35.94379098105969	35.92720676507541	35.89915857585835	35.85392288691597	35.83782733647526	35.826489320203336	35.8135833023788	35.781133739220046	35.731955940202354	35.707987947861376	35.68919539783326	35.64248250534284	35.60876423124678	35.54566686959244	35.53145329018392	35.50588894938183	35.4645429397212	35.40699313398322	35.375658505276746	35.32276726124564	35.293533160433306	35.25350987465656	35.19701127776261	35.11683154166222	35.052890804544155	35.003754580992265	34.946444998823054	34.90117762287132	34.81178127402346	34.74400895779888	34.670453084605285	34.57975650690634	34.48573192970669	34.44525903644991	34.34397826607891	34.249113647641046	34.17569390976968	34.07942312076266	34.011751655644126	33.92723978898432	33.88179528883366	33.90218048954564	34.18539792912722	34.216078423259596
Sample_PRO1747_PlateG_A2_R1_val_1	27.93641506813708	29.08520187175863	31.771924280868895	32.079826456986744	33.01114289434479	35.79811565402634	36.31742529256804	36.404346471654094	36.51085926641374	36.52770711631318	36.528281319288425	36.52243515162212	36.54148939777677	36.53386342787208	36.52912790412544	36.522438453220445	36.48521760937731	36.47270266018719	36.451660404749816	36.42892659604594	36.42075620633421	36.415969404638595	36.394476515421594	36.375440462449376	36.3649951683172	36.33410462338634	36.31311625966328	36.28695126490078	36.24154496780357	36.21411123070998	36.17092966061702	36.13033100655484	36.08299152046375	36.04688506923004	35.99393210937122	35.97668896185574	35.92229863740974	35.89425740622446	35.83981387789713	35.81404397440078	35.762217100312114	35.728602220888895	35.68893190061391	35.63991788512267	35.605094448754485	35.55171953775147	35.49623899802543	35.45141625843206	35.41249639833454	35.32418761937771	35.28135044725995	35.240038613568075	35.1829920844868	35.12775617256162	35.07038288984388	34.95238885681843	34.914960315951646	34.89175926603964	34.78954315597777	34.72873395998829	34.67337655079824	34.59444601533484	34.5504480075593	34.57588556422165	34.615362970649954	34.66630149872181	34.8553920907741	34.683806467361556
