	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126
Sample_PRO1322_PlateA_A10_R1	24.937090155486214	30.30278851990416	31.930385080528026	32.02819731442946	32.523945974929305	35.961669331389906	36.36403477870758	36.41443280008374	36.443349393751205	36.47002937829157	36.50304897645282	36.504910738206945	36.466275736301824	36.48330051983192	36.48531477496267	36.48604712336423	36.48164186476053	36.45844706970938	36.43067705752297	36.42125650740386	36.41902138340898	36.407044683113774	36.39187459210844	36.381351361016755	36.36027074079227	36.34149855068917	36.317454913464914	36.29380317293153	36.26549506763827	36.23142191667838	36.18153264219636	36.13694921049777	36.07778261204818	36.02435563380156	36.009222314670055	35.98323582747231	35.93526029437221	35.894510820613974	35.84250345055621	35.789613793147694	35.740965198124364	35.71684552213031	35.66699242546923	35.61399720486234	35.57987308416458	35.53062604026086	35.48987377445404	35.45805030178481	35.40614285142297	35.35169968630443	35.30282665809963	35.249721300087124	35.20882307548547	35.15141035878537	35.081624292676075	35.01358313811765	34.95512803681322	34.89041672691353	34.801201448205894	34.71314172117795	34.63874039876869	34.52640856177538	34.45649168521993	34.37292685937663	34.269266471809395	34.1855721424363	34.087034569957396	31.74917003458599
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126
Sample_PRO1322_PlateA_A10_R2	32.528926039108406	32.57244302706065	32.601749319423305	32.51988990061376	32.47134164112338	36.399413123269895	36.399142591584244	36.407211136733274	36.41728698659425	36.411451902092004	36.39375471009684	36.39061234852988	36.39352706902977	36.36225630316848	36.35424157921119	36.34546112107998	36.31877192871983	36.309430328229666	36.29254681047658	36.27711759360105	36.268503529684054	36.2511664525502	36.23184607044112	36.21502409656733	36.20084648972366	36.18570289347717	36.17721150148175	36.17425638538539	36.16570677620685	36.14452249375324	36.11642391091392	36.10660665227554	36.08141637416493	36.05580503136659	36.041199706442825	36.016392473635044	35.99492405568462	35.97105536703617	35.95173207406794	35.93267236236656	35.90487086537704	35.88375893856531	35.85141537259175	35.825545260354964	35.78774650670169	35.759220324592874	35.72454088325447	35.68828714235491	35.64840712440501	35.62014357307842	35.567707950292984	35.527317937937866	35.47203870278334	35.41294570748669	35.35816500151662	35.323081307187245	35.25463233532052	35.197999966495416	35.14751455993928	35.07677836563931	35.00158968553097	34.94521365052748	34.87074965553843	34.799246241932316	34.73965097491802	34.651924095723786	34.59335178778434	32.249873298590316
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126
Sample_PRO1322_PlateA_A11_R1	23.13458088547565	28.93711583380521	30.55599518686297	31.28107127689694	32.33487507078143	35.98195055917327	36.14483154020385	36.06690136608154	36.330535903878825	36.325036054289356	36.351383246036235	36.36357145385051	36.342301059951865	36.35580907594847	36.365518429714044	36.35100770632786	36.33731291584088	36.307804935235	36.27156860489808	36.261523879883924	36.264962043459796	36.25431156214609	36.23649003751416	36.22164044804643	36.20484653701868	36.17874433748584	36.14026848280011	36.10332128574462	36.06526326266987	36.016584619195925	35.94728358578709	35.8751003326727	35.79160306660532	35.71331403064836	35.67802586176387	35.635098607375426	35.570452868417334	35.51167774101076	35.43543154551246	35.36486847926104	35.30105986339184	35.258809235206684	35.193022145738965	35.125539885334085	35.0757394447197	35.01357171928086	34.95761966484994	34.90765067596263	34.840523207460365	34.76941653984994	34.69772725261891	34.629169247239524	34.5795854862684	34.49371279551245	34.40362745965459	34.31481167716591	34.238657762953	34.164148189765	34.043782249787654	33.9271316269111	33.838466962768976	33.695854287584936	33.59948714432333	33.48986343608437	33.3672748265855	33.25078739913647	33.12731105782842	30.499448167299846
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126
Sample_PRO1322_PlateA_A11_R2	32.41890987754813	32.4834483826444	32.51257025056625	32.42856570285957	32.357669256087206	36.244159205124575	36.251723704699884	36.26875088476784	36.28814605747452	36.28171286629389	36.26174383316818	36.25314132396659	36.24992749327576	36.221403551458096	36.21234658125708	36.1989496921008	36.16911368381936	36.15131034116648	36.134066968077576	36.12157749681484	36.111879689269536	36.09347351005096	36.06546242390996	36.04801329806059	36.036044689623445	36.019930236056055	36.00683054041619	35.99387647756228	35.983374858437145	35.96577943622593	35.93349430209513	35.914597740302945	35.88519473740091	35.854532002052665	35.839532002052664	35.81297604933465	35.78373473775481	35.751597846475086	35.72659152038506	35.70628083415912	35.67684553723103	35.64777202187146	35.60753972607588	35.56886935518121	35.52358145172707	35.492294158762746	35.45677559633352	35.40166862790204	35.35287722076727	35.320089361551524	35.25896433500849	35.21279630874858	35.149494178227634	35.077336096758216	35.01163615692242	34.967032975297286	34.8875580407701	34.82343705761608	34.76060173060589	34.673788620116085	34.58479769783409	34.522939375707814	34.43113803263024	34.34149658479615	34.26798162337202	34.153587291194796	34.078799060376554	31.589627552596642
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126
Sample_PRO1322_PlateA_A12_R1	29.04200552453611	30.401281801234628	31.89854447977285	32.43529534496601	32.68474311814252	36.3874160320405	36.5114368783196	36.55883993813245	36.551523783173295	36.57677200175986	36.58921581523194	36.58223530532361	36.568843521370155	36.57799665262098	36.56292210766949	36.56077670079058	36.555544720167276	36.52913308326265	36.502984519505965	36.48145561094203	36.47847789505196	36.47521896303822	36.456232338947075	36.44761442548	36.43323158147784	36.40427085648453	36.399165876691264	36.37362056687728	36.352325249125734	36.32681622526319	36.27617237641232	36.25086519315465	36.19436796676207	36.15479360097247	36.14621197345683	36.11844868486105	36.09103011280395	36.04859142472253	36.009082827219906	35.96509745045834	35.916973207360606	35.89537626263771	35.86215874196606	35.80940577218772	35.79641993731602	35.74897605580779	35.70079284803897	35.677284087249575	35.642014142449575	35.58653972631321	35.54277433313224	35.49981630237083	35.461716053358494	35.41081139923165	35.36433136330855	35.29915045516191	35.25064294170208	35.19158528786099	35.1041429485057	35.03482090615092	34.97978645717578	34.86302280118474	34.808931786947035	34.749529416567256	34.6546552607826	34.58543300479428	34.51700677186569	32.4065457295533
