Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114
Sample_IPO3916_A10_R1 - nextera_transposase_sequence	2.0846940304994905e-05	2.0846940304994905e-05	5.211735076248727e-05	5.211735076248727e-05	5.211735076248727e-05	5.211735076248727e-05	5.211735076248727e-05	8.338776121997962e-05	0.00026058675381243634	0.00027101022396493375	0.0002814336941174312	0.0002814336941174312	0.0002814336941174312	0.0002918571642699287	0.0003387627799561672	0.0004482092165573905	0.0005680791233111111	0.0007661250562085629	0.002053423620041998	0.004836490150758818	0.011549204928967178	0.022988963421333133	0.04385675066663303	0.08064117683479655	0.1299233437158045	0.1877996617375466	0.2543066130455566	0.3287823072851509	0.41163325979227694	0.5022496975630135	0.5962433396631593	0.6927021324543707	0.7935283592394786	0.8995767445709877	1.006740441208814	1.1157959976793186	1.2251486230491695	1.3367370827667309	1.4506812467387569	1.5642397423151402	1.6800132252989295	1.795208205689255	1.9112370636917806	2.028089375836353	2.146677195761317	2.2645353727756055	2.3817003890247532	2.4991520507030947	2.616197197045488	2.735931598687227	2.8564164901799445	2.978887052736713	3.100951099957535	3.223145440555262	3.3480759420680206	3.4732305481890577	3.600303072818154	3.729382115451606	3.8576846095586976	3.9886033946740653	4.124113718391609	4.226529524374972
Sample_IPO3916_A10_R2 - nextera_transposase_sequence	3.127041045749236e-05	3.127041045749236e-05	3.127041045749236e-05	3.127041045749236e-05	3.127041045749236e-05	3.127041045749236e-05	9.381123137247707e-05	0.00010423470152497454	0.00012508164182996944	0.0001407168470587156	0.0001563520522874618	0.0002814336941174312	0.0002814336941174312	0.00030228063442242615	0.000437785746404893	0.0005785025934636086	0.0007713367912848116	0.0010319235450972478	0.0023609159895406732	0.005097076904571255	0.011674286570797148	0.02317137414900184	0.0438202685210993	0.08038059008098411	0.12945949929401837	0.1867416795170681	0.2528994445749695	0.3270467995047601	0.4093974254445662	0.4996177713495079	0.5930276991211139	0.6890851883114542	0.789557017111377	0.8951728284315575	1.0019300097334365	1.110610321278451	1.2196293956034219	1.3307175287536634	1.4440571314568447	1.5566410325739697	1.671747413467999	1.7857906004064736	1.9011158741737055	2.0171812143217647	2.1350602382763584	2.252939262230952	2.369749880494915	2.4866490982551737	2.6036681859221864	2.722938743142138	2.843522657601305	2.965550222676593	3.0866605223784607	3.2081825491513527	3.332263537846682	3.45615169234419	3.5820046709654445	3.709640062982776	3.83590998041013	3.9652652450026236	4.099337129839123	4.200533389814644
Sample_IPO3916_A11_R1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	0.0	0.0	2.5178376206233058e-05	2.5178376206233058e-05	5.0356752412466116e-05	5.0356752412466116e-05	6.294594051558264e-05	8.812431672181571e-05	0.00012589188103116528	0.00018883782154674792	0.0002643729501654471	0.00032731889068102974	0.0005413350884340108	0.0011959728697960702	0.004960140112627912	0.01305498806293184	0.03472098078839539	0.07286622074083847	0.13694518818570162	0.24416730325994507	0.3863244153203369	0.546874331199382	0.7357373311223362	0.9467698912948785	1.177366049779664	1.4250205581441724	1.6869008490652024	1.954559577325563	2.2344298180459465	2.520330279867723	2.8104984764564556	3.1022654999342842	3.4006670255424556	3.6986531079432234	3.998577925311872	4.300227461450647	4.597080516922135	4.893870626453108	5.190836984617523	5.486468888843008	5.7833345335025985	6.079104918797219	6.371035601720388	6.664351095334901	6.957993907840093	7.256773109091357	7.5516748404068625	7.843706236834857	8.136530752113348	8.429909191668376	8.721701393522409	9.016112146501893	9.309062553661414	9.603422949888484	9.903675086147814	10.205387568227106	10.50336106143977	10.731250544482386
Sample_IPO3916_A11_R2 - nextera_transposase_sequence	2.5178376206233058e-05	2.5178376206233058e-05	2.5178376206233058e-05	0.00020142700964986447	0.00020142700964986447	0.00020142700964986447	0.0002266053858560975	0.0002266053858560975	0.00025178376206233056	0.00025178376206233056	0.00025178376206233056	0.0002643729501654471	0.00035249726688726284	0.00044062158360907847	0.0005287459003308942	0.0006042810289495934	0.0007679404742901082	0.0014225782556521677	0.005111210369865311	0.013143112379653656	0.0347335699764985	0.07318095044341638	0.137637593531373	0.2445827464673479	0.38628664775602756	0.5457413042701016	0.7333453853827441	0.9440632158527085	1.1740550933085445	1.4216970124849495	1.6840179249895888	1.9517018316261554	2.2323022452565198	2.5189832367406897	2.808811525250638	3.100817743302426	3.3979477609121824	3.695656881174682	3.995380271533681	4.29619892125765	4.592346982195362	4.8897036051909755	5.187299422760547	5.482792845916898	5.780262771605439	6.076146459592986	6.36841705059494	6.6620724522882355	6.955727853981532	7.255451244340531	7.551498591773418	7.844625247566384	8.137852616864174	8.431696856379016	8.724282177083548	9.01686749778808	9.308823359087455	9.602491349968854	9.901522334982182	10.203159281932853	10.500830634631043	10.728103247456607
Sample_IPO3916_A12_R1 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	4.763568986561813e-05	6.351425315415751e-05	6.351425315415751e-05	6.351425315415751e-05	0.00011114994301977563	0.00011114994301977563	0.00011114994301977563	0.00011908922466404533	0.0001349677879525847	0.00017466419617393316	0.0002064213227510119	0.00030169270248224815	0.0005001747435889903	0.0009050781074467445	0.0036282517114312476	0.008955509694736208	0.021047035638958943	0.04116517532553833	0.07302551256399259	0.12699674918173792	0.19585413888248893	0.2733653455754939	0.3652625306079156	0.47135515122029137	0.5843470075815376	0.7021818257457884	0.8268682439690438	0.9560482956029559	1.0959781345832091	1.2420926739643485	1.3862779679059303	1.5341947242203189	1.684509143591277	1.8397538568633265	1.990528754569652	2.1461069176707612	2.300780002664423	2.4548576415347645	2.613301885309455	2.770690204625457	2.9301983121404795	3.0896746625289246	3.2504054194171648	3.411580776077484	3.57533639927219	3.739981222011055	3.901894931864291	4.069850435048816	4.237647152600456	4.4053803558989415	4.574947533257253	4.7398940486986	4.9041419073552515	5.072494374621991	5.244070190236303	5.422330880995091	5.600377211149482	5.7288109703088335
Sample_IPO3916_A12_R2 - nextera_transposase_sequence	0.0	0.0	0.0	0.0	4.763568986561813e-05	6.351425315415751e-05	6.351425315415751e-05	6.351425315415751e-05	0.00011114994301977563	0.00012702850630831502	0.0001349677879525847	0.00015084635124112408	0.00016672491452966346	0.0001984820411067422	0.0002064213227510119	0.0002699355759051694	0.0004525390537233723	0.000817746009359778	0.003517101768411472	0.008780845498562275	0.02091206785100636	0.040823786214834734	0.0726047306368463	0.12667917791596714	0.19571917109453635	0.27323037778754133	0.36449242028842144	0.47034686245146917	0.5834419294740909	0.7010782655972349	0.8262727978457236	0.9552464281568847	1.0952715385168692	1.2410764459138819	1.3855793111212344	1.5337342458849512	1.6837628511167155	1.839182228584939	1.9899412477279759	2.1452653538164683	2.300470370680296	2.4544130417626855	2.613182796084791	2.771118925834248	2.930865211798598	3.0906194370445927	3.252390239828232	3.414208678301737	3.57827393348057	3.7435459594693317	3.906245658205351	4.074050315038635	4.242513932248393	4.410667917474026	4.580576483943041	4.744355924982681	4.908294151655205	5.075908265729026	5.245896225014485	5.423521773241731	5.600504239655791	5.7284616419164855
Sample_IPO3916_A1_R1 - nextera_transposase_sequence	0.0	6.907218374748094e-06	6.907218374748094e-06	7.597940212222903e-05	0.0001105154939959695	0.00011742271237071759	0.00011742271237071759	0.00012432993074546568	0.00017958767774345043	0.00021757737880456497	0.00024520625230355737	0.000293556780926794	0.0003557217462995268	0.0003833506197985192	0.00043170114842175583	0.0005456702516050994	0.0007943301130960308	0.00206525829404968	0.012619487970664766	0.03161088489203465	0.07921888753998588	0.15674896018734585	0.2824292521250748	0.4915176595470744	0.7643251564761251	1.0722247763580834	1.4312274513856158	1.8427077180152964	2.29353495411673	2.7793403440678874	3.295761979465116	3.8330019710438354	4.395422227207699	4.987412285233859	5.592242862218676	6.208853700141626	6.839600160468498	7.470778321943791	8.10571055660576	8.753445320525325	9.411067767548342	10.063019388285689	10.70685157382352	11.353874894250486	12.005343009701601	12.659211383537944	13.304753105623526	13.950657456673781	14.595694951818007	15.252785543026167	15.90618077240384	16.56316775533638	17.21658715997836	17.868459347704402	18.529359269846235	19.187955634660092	19.848779577399803	20.517273986144673	21.18666978688745	21.861508475709524	22.54436989867387	23.064438545372965
Sample_IPO3916_A1_R2 - nextera_transposase_sequence	0.0	0.0	0.0	6.907218374748094e-06	5.525774699798475e-05	7.597940212222903e-05	7.597940212222903e-05	8.288662049697713e-05	0.00013814436749496188	0.0001761340685560764	0.00020376294205506876	0.00023829903392880923	0.00030046399930154207	0.00034190730955003065	0.0003868042289858932	0.0005007733321692368	0.0007667012395970384	0.0019581964092410843	0.01246062194804556	0.03148655496128919	0.07904966068980457	0.15628272294705037	0.2815934787017303	0.490636989204294	0.7630991252146073	1.0703701882244636	1.4296836880788595	1.8407806040887418	2.291089798812069	2.7760248792480082	3.292667545633229	3.830594805440236	4.393049597695973	4.984763366987144	5.59094775877341	6.209613494162848	6.841130109338504	7.472512033755853	8.10862885636909	8.756163310955788	9.413847922944177	10.06570284262428	10.710239564436336	11.358399122285945	12.011673475342059	12.667924839517688	13.315324603346077	13.96289014041546	14.610231192887664	15.270509465375772	15.926626138793093	16.585609307835938	17.240617372704108	17.89357744732417	18.55516809130348	19.21356760039366	19.873068810814605	20.540820693584187	21.20948087557005	21.88382915188752	22.565882430302022	23.084483293096483
Sample_IPO3916_A2_R1 - nextera_transposase_sequence	1.3827527315934524e-05	1.3827527315934524e-05	2.7655054631869048e-05	5.5310109263738096e-05	8.296516389560714e-05	8.296516389560714e-05	9.679269121154168e-05	0.00011062021852747619	0.00013827527315934525	0.0001451890368173125	0.0001659303277912143	0.00022815420071291967	0.0003318606555824286	0.0003664294738722649	0.0004701359287417738	0.0008019965843242024	0.0012029948764863037	0.0020395602791003424	0.009464942447757183	0.019814846643734174	0.041600115929989016	0.07910037001080344	0.13853108241469003	0.24413882229013995	0.3920657095160075	0.5502249669556667	0.7356313669713748	0.9568095801534053	1.187902130420961	1.4343017534272564	1.711260211801767	1.984685736947056	2.274095883669566	2.5867570175738193	2.89660424966928	3.2147203430996694	3.5449355229315023	3.870359464548363	4.201017125254305	4.551945941005408	4.893921432819442	5.225816657220161	5.572555732194536	5.907652029168892	6.249620607219269	6.604123838781541	6.940236459013619	7.279017792017672	7.63608602989705	7.980349977481872	8.324994182067883	8.684966200683604	9.03183663716748	9.383989189086044	9.759268280440505	10.11560365937214	10.472865482633939	10.847404801277001	11.214546392806035	11.584052491506096	11.967842425923516	12.24646018757594
