	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126
Sample_PRO1322_PlateA_A10_R1_val_1	0.0	0.00027056117338937393	0.00015987705700281187	0.0009469641068628088	0.0018078405676471804	6.149117577031226e-05	0.00012298235154062451	1.2298235154062451e-05	0.0	2.4596470308124903e-05	6.149117577031226e-06	3.074558788515613e-05	0.0003996926425070296	0.00011683323396359329	0.0001414297042717182	0.00031975411400562374	0.0001414297042717182	0.0007194467565126534	0.0009162185189776526	0.0013466567493698384	0.002748655556932958	0.0022505770331934286	0.004980785237395292	0.007563414619748408	0.010890087228922301	0.010674868113726208	0.011498849869048392	0.011855498688516203	0.011714068984244486	0.013577251610084946	0.013626444550701196	0.011910840746709485	0.016024600405743373	0.02447963707416131	0.0038985405438377975	0.0019431211543418675	0.0014081479251401507	0.0015188320415267127	0.0010822446935574957	0.0007132976389356222	0.0007809379322829657	0.0008178326377451531	0.0007747888147059344	0.0009469641068628088	0.0014388935130253068	0.001088393811134527	0.0014265952778712444	0.001961568507072961	0.0008547273432073404	0.0006087626401260913	0.0014388935130253068	0.0004857802885854669	0.0016356652754903063	0.004015373777801391	0.00467516665277445	0.0028219246043359797	0.002801832324282839	0.004555835128468369	0.002780271318566274	0.0027853326738691195	0.0024365290400697147	0.0030022407803334543	0.0015608788322228825	0.0004320591658064619	0.00098098357060035	0.0009094748196314274	0.00019951926864216884	0.0
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126
Sample_PRO1322_PlateA_A10_R2_val_2	0.0	0.003406611137675299	0.004058417600840609	0.005214451705322479	0.006850116980812786	0.005853959933333727	0.007600309325210594	0.006960801097199347	0.005644889935714665	0.0037509617219890477	0.0022136823277312413	0.001063797340826402	0.0009900079299020273	0.0018078405676471804	0.002668717028431552	0.003597233782563267	0.010004614297829804	0.016990011865337277	0.023200620618138813	0.02363720796610803	0.016990011865337277	0.01802306361827852	0.019068413606373832	0.0175065377418079	0.01892083478452508	0.016147582757284	0.017180634510225244	0.01515142570980494	0.01560031129292822	0.014979250417648067	0.016270565108824624	0.01549577629411869	0.012777866325070887	0.016036898640897437	0.012015375745519015	0.011701770749090422	0.01103766605077105	0.008787089017577621	0.006376634927381381	0.0039538826020310775	0.003105304376400769	0.0023858576198881156	0.0030684096709385814	0.002828594085434364	0.0031483481994399876	0.002883936143627645	0.0030376640830534255	0.0021952349750001474	0.0044273646554624825	0.005853959933333727	0.005651039053291697	0.005355881409594198	0.005152960529552168	0.004993083472549355	0.004416781258969665	0.005064529312072415	0.005091157326203162	0.004988155757048752	0.005764168726072276	0.005147852526801704	0.008755907363370093	0.010125536097629596	0.00616621699466822	0.002728294415506724	0.003033546692784059	0.003469145188038768	0.0017729492943320856	0.0
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126
Sample_PRO1322_PlateA_A11_R1_val_1	0.0	0.0001860224757935928	9.30112378967964e-05	0.0007626921507537305	0.002129957347836638	3.7204495158718564e-05	6.510786652775748e-05	0.0	0.0	1.8602247579359282e-05	1.8602247579359282e-05	9.301123789679641e-06	0.0004929595608530209	7.905955221227694e-05	0.00014881798063487426	0.0002232269709523114	0.00013021573305551496	0.0005580674273807784	0.000902209007598925	0.0011486887880254356	0.002255522518997313	0.0019067303768843262	0.004431985485782349	0.007138612508579124	0.00951970019873711	0.009733626045899743	0.010380054149282478	0.011328768775829803	0.01035680133980828	0.012505360935224277	0.012607673296910753	0.010947422700452937	0.01522593964370557	0.024145717358008346	0.003473969735445346	0.0017997674533030102	0.0012044955307635133	0.0012417000259222321	0.0009673168741266827	0.0006324764176982155	0.0005115618084323803	0.0007115359699104924	0.00077664383643825	0.0008650045124402065	0.001399819130346786	0.0008417517029660075	0.0013858674446622665	0.0018230202627772096	0.0008975584457040852	0.0006185247320136961	0.001474228120664223	0.00046505618948398204	0.0014044696922416258	0.0033856090594433894	0.004429843333378935	0.0027470380027755812	0.002449578076538002	0.003936083624908099	0.002480231661153005	0.0023973186955911097	0.002200934972289945	0.0026624145096095396	0.001411734642561147	0.0004152123496179617	0.000993814918439002	0.0008718865916165523	0.00012746769490607225	0.0
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126
Sample_PRO1322_PlateA_A11_R2_val_2	0.0	0.003134478717122039	0.003943676486824167	0.005190027074641239	0.007003746213628769	0.0061666450725576015	0.00798036421154513	0.00750600689827147	0.006324764176982156	0.004041338286615803	0.0022648236427869925	0.0010370753025492798	0.0010231236168647606	0.0019997416147811225	0.00284149331774713	0.003566980973342142	0.00932437659915384	0.01679782956416143	0.022750548789556402	0.02299702856998291	0.01606769134667158	0.016388580117415525	0.017695388009865514	0.016202557641621932	0.01763028014333776	0.014635318283060913	0.01549567223360628	0.013984239617783339	0.014063299169995616	0.013621495789985835	0.015118976720124256	0.014314429512316967	0.011696163165522147	0.01503991716791198	0.011165999109510409	0.010975326071821976	0.01033819909222892	0.008264048487130362	0.006129440577398883	0.0038274124394531723	0.003287947259651753	0.0025252551088980222	0.0032367910788085145	0.002771734889324533	0.003162382088491078	0.003255393326387874	0.003162382088491078	0.001990440490991443	0.004422684361992669	0.005762046187706537	0.005882960796972373	0.00490634279905601	0.004697067513788219	0.0046738147043140195	0.004080840092816079	0.004915615576848887	0.005202693284262539	0.004638445148207459	0.005513653666279114	0.004826240964276353	0.008554905544305866	0.00958334467725459	0.006311949660562915	0.0028454582982357732	0.0031276122806821755	0.003672738815117283	0.001896696602425953	0.0
	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100	102	104	106	108	110	112	114	116	118	120	122	124	126
Sample_PRO1322_PlateA_A12_R1_val_1	0.0	0.0	0.0	0.0009429381008283711	0.005657628604970226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023573452520709277	0.0	0.0	0.0007072035756212783	0.00023573452520709277	0.0007072035756212783	0.0014144071512425566	0.002828814302485113	0.004950425029348948	0.0033002833528992985	0.005657628604970226	0.006600566705798597	0.008250708382248248	0.01013658458390499	0.009665115533490804	0.013908336987218474	0.014851275088046846	0.014144071512425565	0.014144071512425565	0.013201133411597194	0.015087009613253937	0.02027316916780998	0.00424322145372767	0.002121610726863835	0.002121610726863835	0.002828814302485113	0.0018858762016567422	0.002121610726863835	0.0018858762016567422	0.0014144071512425566	0.00023573452520709277	0.0011786726260354639	0.002593079777278021	0.002121610726863835	0.0014144071512425566	0.0023573452520709278	0.0011786726260354639	0.0007072035756212783	0.002593079777278021	0.0007072035756212783	0.0011786726260354639	0.0033002833528992985	0.0037734247131018025	0.003071318375225328	0.00236639902693672	0.005215395848544905	0.002375217926244733	0.0033313186787038316	0.0019073822847101851	0.002867458881834409	0.001677189031183736	0.0004805763071074833	0.0	0.0	0.0	0.0
