Sample	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126
Sample_IPO3916_B11_R2_val_2	14693.0	14904.0	15403.0	15571.0	15846.0	16354.0	16628.0	17169.0	17964.0	18566.0	19039.0	19940.0	21549.0	22658.0	24731.0	26460.0	29002.0	33007.0	36099.0	43250.0	53695.0	73733.0	117882.0	227311.0	563184.0	1509694.0	4182232.0
Sample_IPO3916_B12_R1_val_1	25199.0	25990.0	26632.0	26765.0	27279.0	27652.0	28579.0	29497.0	30921.0	30925.0	32119.0	33100.0	35781.0	38030.0	38957.0	41254.0	45226.0	50413.0	59289.0	69325.0	83886.0	112353.0	186286.0	353375.0	947059.0	2391458.0	6956851.0
Sample_IPO3916_B12_R2_val_2	25844.0	26470.0	27162.0	27441.0	27986.0	28260.0	29013.0	29885.0	31204.0	31927.0	32742.0	34197.0	36817.0	39385.0	41327.0	43551.0	47442.0	53609.0	59699.0	71209.0	86949.0	118375.0	195464.0	375464.0	986039.0	2483372.0	6763368.0
Sample_IPO3916_B1_R1_val_1	24287.0	25031.0	25109.0	25505.0	26966.0	25908.0	26303.0	27264.0	28073.0	28537.0	29403.0	29765.0	31646.0	32967.0	35553.0	37506.0	39936.0	44413.0	51223.0	59880.0	76130.0	105262.0	214951.0	395620.0	1041341.0	2863579.0	8394876.0
Sample_IPO3916_B1_R2_val_2	27854.0	28346.0	28624.0	28841.0	31011.0	30177.0	30129.0	32786.0	33256.0	34709.0	35663.0	36101.0	39133.0	41094.0	45541.0	48332.0	52032.0	59761.0	66880.0	80482.0	102752.0	139540.0	251200.0	466030.0	1121549.0	2987368.0	7867843.0
Sample_IPO3916_B2_R1_val_1	11040.0	11528.0	11466.0	11872.0	12245.0	12128.0	12325.0	13247.0	13279.0	14051.0	14500.0	15020.0	15973.0	17759.0	17990.0	20030.0	21743.0	23866.0	27471.0	34539.0	42428.0	60393.0	103054.0	191978.0	510952.0	1432198.0	4145521.0
Sample_IPO3916_B2_R2_val_2	13170.0	13671.0	13979.0	14285.0	15079.0	14882.0	15421.0	16292.0	16555.0	17665.0	18473.0	19408.0	20596.0	22890.0	24245.0	26893.0	29813.0	34069.0	37491.0	47244.0	59837.0	82707.0	131657.0	238094.0	568805.0	1477152.0	3828223.0
Sample_IPO3916_B3_R1_val_1	37527.0	37058.0	35877.0	36137.0	37142.0	39632.0	37847.0	40206.0	38366.0	40405.0	40892.0	42854.0	42353.0	45789.0	44864.0	48521.0	49975.0	52937.0	54532.0	66975.0	72817.0	92443.0	133712.0	219499.0	524037.0	1403822.0	3959923.0
Sample_IPO3916_B3_R2_val_2	37679.0	36413.0	35839.0	35731.0	37270.0	39986.0	38140.0	39319.0	38133.0	39716.0	40905.0	44143.0	43038.0	44421.0	45995.0	48454.0	50814.0	56195.0	56436.0	65617.0	75980.0	97226.0	143002.0	238564.0	557351.0	1457040.0	3832735.0
Sample_IPO3916_B4_R1_val_1	9939.0	9953.0	10082.0	10190.0	10445.0	10468.0	10782.0	10705.0	11064.0	11583.0	11854.0	12210.0	12693.0	12954.0	13838.0	14615.0	15461.0	17119.0	19085.0	22140.0	27410.0	36083.0	57828.0	106090.0	276162.0	751283.0	2140663.0
